# kernel pass W not cnot toffoli
# tests/goldens/*.counts verbatim, at 0389705 (dirty).
# ALL-QUANTUM operand mask — a count is a function of
# (W, mask) and a golden that does not say which pins nothing.
urem forward 4 80 332 144
urem unc 4 80 332 144
udiv forward 5 120 525 230
udiv unc 5 120 525 230
urem forward 5 120 515 230
urem unc 5 120 515 230
udiv forward 8 288 1320 608
udiv unc 8 288 1320 608
urem forward 8 288 1304 608
urem unc 8 288 1304 608
udiv forward 16 1088 5200 2496
udiv unc 16 1088 5200 2496
urem forward 16 1088 5168 2496
urem unc 16 1088 5168 2496
udiv forward 32 4224 20640 10112
udiv unc 32 4224 20640 10112
urem forward 32 4224 20576 10112
urem unc 32 4224 20576 10112
udiv forward 64 16640 82240 40704
udiv unc 64 16640 82240 40704
urem forward 64 16640 82112 40704
urem unc 64 16640 82112 40704
udiv forward 128 66048 328320 163328
udiv unc 128 66048 328320 163328
urem forward 128 66048 328064 163328
urem unc 128 66048 328064 163328
grover gates 0 0 0 0
grover rot+pool 0 8 0 8
grover gates 1 18 1210 472
grover rot+pool 1 16 9 96
grover gates 2 36 2420 944
grover rot+pool 2 24 18 96
grover gates 3 54 3630 1416
grover rot+pool 3 32 27 96
mul forward 1 0 0 1
mul unc 1 0 0 1
mul forward 2 0 26 10
mul unc 2 0 26 10
mul forward 3 0 63 30
mul unc 3 0 63 30
mul forward 4 0 116 60
mul unc 4 0 116 60
mul forward 5 0 185 100
mul unc 5 0 185 100
mul forward 8 0 488 280
mul unc 8 0 488 280
mul forward 16 0 2000 1200
mul unc 16 0 2000 1200
mul forward 32 0 8096 4960
mul unc 32 0 8096 4960
mul forward 64 0 32576 20160
mul unc 64 0 32576 20160
mul forward 128 0 130688 81280
mul unc 128 0 130688 81280
mux forward 1 0 7 2
mux unc 1 0 7 2
mux forward 2 0 14 4
mux unc 2 0 14 4
mux forward 4 0 28 8
mux unc 4 0 28 8
mux forward 8 0 56 16
mux unc 8 0 56 16
mux forward 16 0 112 32
mux unc 16 0 112 32
mux forward 32 0 224 64
mux unc 32 0 224 64
mux forward 64 0 448 128
mux unc 64 0 448 128
mux forward 128 0 896 256
mux unc 128 0 896 256
qload_L1 forward 1 0 1 0
qload_L1 unc 1 0 1 0
qload_L1 forward 8 0 8 0
qload_L1 unc 8 0 8 0
qload_L1 forward 16 0 16 0
qload_L1 unc 16 0 16 0
qload_L1 forward 32 0 32 0
qload_L1 unc 32 0 32 0
qload_L1 forward 64 0 64 0
qload_L1 unc 64 0 64 0
qload_L1 forward 80 0 80 0
qload_L1 unc 80 0 80 0
qload_L2 forward 1 2 4 4
qload_L2 unc 1 2 4 4
